2,0.1546311378479004
3,0.15391898155212402
4,0.1555778980255127
5,0.15868282318115234
6,0.15647315979003906
7,0.15745902061462402
8,0.15817785263061523
9,0.1583399772644043
10,0.15871787071228027
11,0.1545238494873047
12,0.154771089553833
13,0.15933799743652344
14,0.16143107414245605
15,0.15655016899108887
